pr_number,commit_sha,commit_message,author,commit_date
335216,0fe28bf6d300267a094f86efa94fee4efc84455b,"Treat ENOENT when probing the session data lock as a released lock

A normal lock release can remove the Unix socket in between the failed
serve() attempt and the connect() probe (and on Windows the named pipe
disappears when its owning process exits). The probe then failed with
ENOENT, which escaped and aborted startup instead of continuing the
polling loop. Treat ENOENT as a released-lock race and retry
acquisition.

The same race applies to the unlink() of a stale socket, which another
process may have removed in the meantime: ignore ENOENT there quietly
instead of logging a warning.

Signed-off-by: Danila Fominykh <d@m8sh.su>",dnch13,2026-09-09 08:30:29+00:00
335209,6069e892883e102f42e8c9a6ff9fa50e9ff51ee0,"Fix missing diagnostic codes in Problems table view

Render plain and linked codes even when the diagnostic source is absent. Add two table-view regression tests using the IDE0270 warning from the issue, while keeping the renderer private.

Fixes microsoft/vscode#283689

Created with AI assistance from OpenAI Codex.",Frulfump,2026-09-09 07:03:11+00:00
335208,53e407469a6e18f0442231918a4edb1719c914ee,chat: allow collapsing queued chat requests,LakshayKhattar,2026-09-09 06:48:20+00:00
335208,49af9453cf2bda583e20aafa37e8a007f06f6d9f,chat: preserve queued request state through dequeue,LakshayKhattar,2026-09-09 07:28:26+00:00
335208,7544a38e76da0ccf3c816cdcdc21ea9ed717a5a9,"Merge upstream/main into fix/collapse-queued-chat-request

Preserve requestSource and pendingRequestIds as separate addRequest arguments and update queued request callers.

Validation: 275 Chromium tests passed, one existing test skipped; client transpilation, scoped ESLint and hygiene passed.",LakshayKhattar,2026-09-09 18:10:29+00:00
335206,83b324ceaaec49d836ceb6cda304362b6355bd68,"update: detect Windows setup installs from product target

Use installer-generated user/system metadata instead of unins000.exe so numbered uninstallers do not select archive updates. Keep installer mutex checks aligned with update detection.

Fixes #335000

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-09-09 06:11:33+00:00
335205,fbed5d28eb7ca510e67b089015021ebd7899800d,Agent Host changes for lszomoru/sessions-diff-summary,lszomoru,2026-09-09 05:46:19+00:00
335205,060ad9a417659be66d25902db75f935ac78817fe,"Fix session summary subscription races and nested isolation

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",lszomoru,2026-09-09 06:39:33+00:00
335205,a10d08048d0f9617434463fad9b0230440a09f37,"Align changeset summary integration tests with folder semantics

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",lszomoru,2026-09-09 06:52:21+00:00
335205,3d638afdc73732fdf9b6749c7ee26e329214e2cf,Refactor the implementation,lszomoru,2026-09-09 14:53:59+00:00
335205,bd14ecbc694fce99d1728ec03cb316ec5dff27b3,Merge branch 'main' into lszomoru/sessions-diff-summary,lszomoru,2026-09-09 14:56:14+00:00
335205,8f79eabf89674d8d8f4b6021279fc82387b75f51,"Configure Git identity for session diff checkpoint tests

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",lszomoru,2026-09-09 15:33:25+00:00
335203,7902482b245100a81c1eda3dfb3f3d2d6d2cbc1e,Fix restored terminal icon when process attachment fails,ayanamist,2026-09-09 04:25:13+00:00
335201,42af191813021d3bde5f70b27fde71c90b7e08b6,"sessions: add background-aware assistant responses

Replace the custom-background assistant fade with an aligned neutral surface, contain editor-backed code blocks, and cover background and plain presentations with focused tests and visual fixtures.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 04:23:22+00:00
335201,1e12e5957eb60cb007cecd8050bcd49c871a8c4a,"sessions: synchronize assistant editor layout

Reserve the assistant bubble's full horizontal padding in the chat renderer, relayout pooled code and diff editors when the background changes, and remove the CSS-only width clamp.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 05:08:23+00:00
335201,0eeca67e248fdad9bcf24185c9cac51262592833,"test: isolate assistant response fixtures

Avoid forcing existing fixture modules and their stylesheet graphs to evaluate early while keeping the assistant response fixtures on the real chat widget path.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 05:39:16+00:00
335201,4e0403b2deaf5d4e26af4fe1134d9323a11e9f32,"test: accept assistant response screenshots

Record the four reviewed background and plain assistant response fixture hashes produced by Linux CI.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 05:54:18+00:00
335198,e72fdab95e992826530da0adfdcb39ff98a7e303,"chat: decouple tool approvals from preview policy

Editor preview policy should not disable reusable tool approvals or elevated permission levels. Keep explicit ChatToolsAutoApprove and permissions.disableBypassPermissionsMode restrictions intact.

Fixes #335197

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-09-09 03:35:27+00:00
335195,0e5f599d1cc965b7b42a20da9ddbc063dcf3ccd8,"chat: show disabled harness picker for Agent Host sessions

Keep the active harness visible in editor chat and the Agents window without allowing delegation from Agent Host sessions. Preserve new-session selection and Local delegation, and leave the disabled picker tooltip empty.

Fixes #334660

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",DonJayamanne,2026-09-09 02:40:41+00:00
335190,90f0585d40211811677983f6975a7cd7988b5ad6,"fix: derive synced customization nonce from file content

Fixes microsoft/vscode-engineering#3814

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",github-actions[bot],2026-09-09 01:15:48+00:00
335186,ca54dbf00b7e300dba49ca613c76542b86b53c1b,chore: bump @github/copilot to 1.0.84-3,github-actions[bot],2026-09-09 01:00:52+00:00
335185,f811b7a641df17cc5028bbe48fb0f8138da4e9ee,"sessions: preserve supported extension contributions

Register a non-executable manifest containing only the declarative contribution points supported by the Agents window when an extension cannot run there. This lets file icon themes remain available without enabling extension code or unsupported contributions.\n\nRefs #335181\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-09-09 00:27:56+00:00
335185,41adf78fbdcf2e6ef3f365fd67d0e48643d71911,"Merge origin/main into agents/fix-custom-icons-in-agents-explorer

Resolve the ExtensionManifestPropertiesService test import conflict by retaining both the upstream Agents window capability coverage and the custom icon theme regression coverage.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-09-09 00:56:56+00:00
335179,9eb49b4693fdd226a0a71911141c690ea4bf3800,"docs: remove hard-wrapped prose

Keep active skills, instructions, and Agent Host documentation on one physical line per paragraph so editors can soft-wrap the text without preserving arbitrary column boundaries. Markdown block structure and semantic line breaks remain unchanged.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-09 00:06:27+00:00
335179,9b01940ddfec3945932edf23b22e622ef44821de,"docs: preserve hyphenated compound

Remove the space introduced while unwrapping workspace-configurable.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-09 00:12:31+00:00
335177,3b3c0120ff2184c79394e732ee0ec38a34b3032c,"chat: preserve unavailable custom agent selection

Keep a custom agent as the persistence intent while the Chat Editor displays a safe fallback, and restore it when the catalog catches up. Preserve policy, explicit override, unbind, and remote URI boundaries.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-08 23:55:30+00:00
335177,bac85e02392756f121fe3ace99dd13e5e8700a6d,"Revert ""chat: preserve unavailable custom agent selection""

This reverts commit 3b3c0120ff2184c79394e732ee0ec38a34b3032c.",pwang347,2026-09-09 00:56:03+00:00
335177,91c7c92b811858748345c5aef04b4ff8b370c393,"chat: carry mode through session materialization

Transfer the accepted first send's submitted mode from the untitled Chat Editor to its real contributed session, including concurrent and late-send arbitration.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-09 06:32:18+00:00
335175,751c53b022e2039efadb327b46c8b857d283dbdb,docs: align OTel guidance with Agent Host architecture,zhichli,2026-09-09 00:21:12+00:00
335174,a833dae4e4cc4d3710f626c16ff04e31a834f175,"agent: avoid unbounded CI and review waits

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",jruales,2026-09-08 23:43:08+00:00
335174,38fb704899304715e88adc8a1ff212700cd3d2ae,"agent: retain fail-fast for bounded CI watches

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",jruales,2026-09-08 23:47:09+00:00
335174,0c9f4027b91cccd159fc2ef362a0aa16a2c41689,"agent: avoid PR-wide check watches

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",jruales,2026-09-08 23:49:38+00:00
335174,8178019eccbf3553921b6ba4fd12943729a77eca,"agent: use bounded fail-fast CI watch intervals

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",jruales,2026-09-09 00:09:41+00:00
335174,e96a3abbdee887037169bad010f8f4a86fb6c00b,"docs: paginate check-runs query in fix-ci-failures skill

Co-authored-by: jruales <1588988+jruales@users.noreply.github.com>",Copilot,2026-09-09 01:28:46+00:00
335173,25a5a5eb7703832e3001b55accce505555b58437,"nes: fix: encode paths in inline suggestion requests

Serialize document path segments in NES prompts and predictions, and decode returned path tokens once before resolving patch and cursor-jump targets. Preserve literal percent escapes and notebook fragments without enabling a classic-completion fallback.

Fixes #325491
Related: #334759, #334523, #335001

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: 15ae2a73-e3f1-4869-a5bc-26e55b7dbc18",ulugbekna,2026-09-08 23:19:55+00:00
335170,6429646492cee15764ed21b0434ce3ca63539903,"sessions: make floating pills transparent over backgrounds

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 00:45:00+00:00
335169,73ab62e6a9f7bc4c25e42fcb5b2ba435e63c94a0,"agentHost: add Claude Advisor setting

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",bhavyaus,2026-09-08 22:11:22+00:00
335169,dfee2b1dc79f539e07349ba2267573e4e8708fd9,"Add configuration scope for Copilot Agent Host

Co-authored-by: Copilot Autofix powered by AI <175728472+Copilot@users.noreply.github.com>",bhavyaus,2026-09-08 22:20:28+00:00
335167,a97aebe9629dfe89073e1ad75e06c289ea3a5a11,"build(deps-dev): bump morgan from 1.11.0 to 1.12.0

Bumps [morgan](https://github.com/expressjs/morgan) from 1.11.0 to 1.12.0.
- [Release notes](https://github.com/expressjs/morgan/releases)
- [Changelog](https://github.com/expressjs/morgan/blob/master/HISTORY.md)
- [Commits](https://github.com/expressjs/morgan/compare/1.11.0...1.12.0)

---
updated-dependencies:
- dependency-name: morgan
  dependency-version: 1.12.0
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-08 22:08:52+00:00
335166,a84dd724b2cb49f42e9143579d3bff2c767c03c7,"build(deps): bump hono from 4.13.0 to 4.13.7 in /test/mcp

Bumps [hono](https://github.com/honojs/hono) from 4.13.0 to 4.13.7.
- [Release notes](https://github.com/honojs/hono/releases)
- [Commits](https://github.com/honojs/hono/compare/v4.13.0...v4.13.7)

---
updated-dependencies:
- dependency-name: hono
  dependency-version: 4.13.7
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-08 22:08:40+00:00
335165,3e2f9ec230f6d0f9595394e45296535462bf0ebc,"build(deps-dev): bump baseline-browser-mapping in /test/monaco

Bumps [baseline-browser-mapping](https://github.com/web-platform-dx/baseline-browser-mapping) from 2.10.0 to 2.11.21.
- [Release notes](https://github.com/web-platform-dx/baseline-browser-mapping/releases)
- [Commits](https://github.com/web-platform-dx/baseline-browser-mapping/compare/v2.10.0...v2.11.21)

---
updated-dependencies:
- dependency-name: baseline-browser-mapping
  dependency-version: 2.11.21
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-08 22:08:30+00:00
335164,5def44a30d72025e6d1802923a3f63cdf933c26d,"build(deps): bump js-yaml from 4.3.1 to 4.3.2 in /test/sanity

Bumps [js-yaml](https://github.com/nodeca/js-yaml) from 4.3.1 to 4.3.2.
- [Changelog](https://github.com/nodeca/js-yaml/blob/4.3.2/CHANGELOG.md)
- [Commits](https://github.com/nodeca/js-yaml/compare/4.3.1...4.3.2)

---
updated-dependencies:
- dependency-name: js-yaml
  dependency-version: 4.3.2
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-08 22:08:28+00:00
335162,aa65e17fb41585a21ffffa4225d5a6ed123f9ab5,"agentHost: serialize turn event ID reads

Ensure history boundary lookups wait for earlier event ID writes so chat truncation cannot race persistence.

(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 17:00:41+00:00
335161,0de2d11cbd454348ff4be54779d1d4a82806e088,"agentHost: restrict automatic PR association

Add an experiment-controlled setting that limits branch-aware PR state to agent-recorded artifacts and explicitly selected or created pull requests while still validating candidates against the checkout. Extract candidate resolution into an owned helper and reconcile it across turn outcomes and setting changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 21:28:32+00:00
335160,3837aad19307b27da5e7f2682e08fa66074a49f2,"agentHost: preserve turn ID for late tool completions

Capture the originating turn ID when a Copilot tool starts so asynchronous edit persistence cannot emit a completion for an already-cleared turn. Wait for the file-edit completion in the E2E test and cover the idle-before-persistence ordering deterministically.\n\nFixes #335149

(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 21:27:21+00:00
335160,e55d653ec2e044b5a7644cea705f82d07556b791,"test: extend file edit completion wait

Use the E2E suite's long operation timeout for the file-edit completion synchronization boundary so slow persistence cannot fail at the protocol default.\n\n(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 22:27:44+00:00
335159,8281e0df7d3b5c3210129e110084d6eb12e0366a,"agentHost: clarify metadata lint boundary

Remove per-line untyped metadata lint suppressions by making common/meta the explicit validation boundary. Isolate the Copilot SDK's typed metadata access in a dedicated adapter.\n\n(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-08-27 18:36:50+00:00
335159,6c491ae1b1c28be290fceb09876eee01ec1672bc,"agentHost: narrow metadata boundary guidance

Use a type predicate compatible with tsgo and clarify that the common/meta convention applies to new namespaced readers while legacy readers await migration.\n\n(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 19:09:54+00:00
335159,2587f62e6b06b21ebbe593992c6fd685a12e96dc,"agentHost: centralize metadata readers

Move legacy protocol metadata readers behind the common/meta validation boundary while preserving existing imports. Strengthen the lint rule so aliases, copied bags, destructuring, and computed keys cannot bypass validation.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 19:45:43+00:00
335159,22bd260da91cafb99997339d1b1918107a9a6695,Merge remote-tracking branch 'origin/main' into roblou/agents/islin-rule-disable-instructions-update,roblourens,2026-09-08 19:45:58+00:00
335159,c6160d9f4030bb94fada284dea66b203747795bf,"agentHost: remove stale metadata lint suppressions

The metadata boundary is now excluded from the rule, so suppressions added on main became unused and failed hygiene.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 19:47:01+00:00
335159,5785e62b83a43818d033e9da6779cd0953807ba2,"Merge latest metadata boundary changes

Preserve upstream Agent Host metadata behavior while keeping readers centralized under common/meta. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 21:12:09+00:00
335157,904073da373d7910d4c0960960d02f50d3eef1ee,"sessions: expand chat background Codicons

Add more developer, agent, and exploration imagery to the decorative Codicon wallpaper.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-08 21:10:23+00:00
335157,855654f481f542b093a0eafd97b9c8b7e50f535d,"sessions: add squirrel to chat background

Include the squirrel Codicon and accept the intentional background fixture updates.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 17:03:43+00:00
335157,cc641a96649d1b85deb17d7a9667c4d71f08aa94,"test: update chat background screenshots

Accept the Linux component-fixture hashes for the expanded Codicon wallpaper.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 17:30:07+00:00
335157,796c61a3a35818447e2585b42ed3ef6275af959b,"test: clarify Codicon background fixture

Describe the expanded decorative palette in the visual expectation.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",TylerLeonhardt,2026-09-09 17:34:54+00:00
335155,4854e0e62366ee70c5a43262778d38c81b04710f,"agentHost: identify VS Code to Copilot SDK (Written by Copilot)

Pass the product application name and version through the SDK clientInfo option so runtime telemetry is attributed to the embedding VS Code build. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 21:01:24+00:00
335155,572d74184fb2b62230c9f9655130c2cd5ca47544,Merge branch 'main' into roblou/agents/adopt-copilot-sdk-client-info,roblourens,2026-09-08 23:16:04+00:00
335155,3fae7c42ec70b0518c581a73da598c54f60d9c6e,"agentHost: use allowlisted SDK client name (Written by Copilot)

Identify the SDK client as vscode-agent-host so the runtime accepts the telemetry attribution surface. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 23:51:02+00:00
335152,02d347414e9971861690a5f9bb63b3739d09efee,"fix: resolve win32 product.json path in native policy smoke fixture

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",github-actions[bot],2026-09-08 20:41:56+00:00
335152,f20caf8301b405750392c3ab44345cc30fe66f3c,"Approve reviewed PR state

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: cea11743-4d3d-48b7-9b6d-8028b722593d",rwoll,2026-09-08 21:02:13+00:00
335151,53f1f3e167067c310b29933eb907c74a23733df2,"agentHost: disable Anthropic advisor tool

Keep the Rubber Duck agent enabled while opting VS Code Agent Host sessions out of the provider-native Advisor tool.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",bhavyaus,2026-09-08 20:49:46+00:00
335147,9e024fbcc6b3236ca885f2f5687594c5f7b8e0a9,Merge 1.136.2 into main,dbaeumer,2026-09-08 20:27:33+00:00
335142,8d59b557fd6cb3d01ad780181bc834f1570844ed,Agent Host changes for lszomoru/enthusiastic-tick,lszomoru,2026-09-08 19:27:47+00:00
335142,fea7a1e0004ad720e1f1dac9525c9a1b4505ff9c,"Include toolbar margin in action list width measurement

Addresses review feedback on #335142.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",lszomoru,2026-09-08 19:37:30+00:00
335141,12deb144fc6d6905b7b49af8b62ba72347484a33,"agentHost: defer busy CI reruns without blocking repairs

Keep diagnosing new CI failures while the host defers and coalesces reruns for workflows that are still running. Revalidate the head, authorization, and run attempt without spending repair turns while waiting.

Addresses the Agent Merge retry failure observed on #335083.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 19:25:18+00:00
335141,04b1ca400caae3779fdf28a736685dae2b3c10c9,"agentHost: suppress deferred CI failures within the active turn

Update diagnostic suppression as soon as a rerun is accepted while preserving turn-start authorization for coalesced requests. Cover immediate suppression and isolation from previously deferred workflows.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 19:59:01+00:00
335141,4a777b2a907a3852bf4ed9e571de46c4e07b4a42,"Merge main and update Agent Merge test provider wiring

Integrate the upstream AgentService ownership refactor and provide IAgentHostProviderService in the rerun test harness. This resolves CI's constructor argument mismatch and resulting undefined logger failures.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 20:21:57+00:00
335139,24b3c985cd900db174be25351c0f1c2aca9d4982,"agentHost: Correlate stalled client tool calls

Include the existing tool call identifier and the executor client's bounded connection state on stall telemetry and its eventual completion event. This makes recovery cohorts joinable without changing tool execution behavior.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 19:15:33+00:00
335139,2a6b71939acf02641d117e068193d282c12c5456,"agentHost: Verify stalled executor state snapshot

Disconnect the fake executor after the stall event and before completion so the test proves completion preserves the stall-time connection state.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 20:59:14+00:00
335137,d355f4f4668c6e78a3f1f09b14bc4173f7a85635,"sessions: preserve established custom agent selection

Restrict remembered-agent initialization to untitled sessions so transient custom-agent catalog gaps cannot clear a committed session or its stored preference.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-08 19:13:57+00:00
335137,ab5585bba9c51b7b1bd70b55167e85475ffba456,"test: cover custom agent initialization boundary

Verify that preserving an established selection does not change remembered-agent initialization for an untitled session.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-08 19:53:23+00:00
335137,f8dd2e5fea0a762515f1c8e2cb50416a61fb0dae,"test: cover custom agent persistence repros

Cover graduation, background A/B switching, repeated reopen hydration, remote providers, untitled initialization, and consumer-observed picker recovery.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-09 00:39:31+00:00
335136,f08f03da6173449f2dd87871e0ca3f035ad5791b,chat: avoid watching Copilot CLI plugin contents,pawang-msft,2026-09-08 18:29:00+00:00
335134,2809476273d47b46e8a38bc7d7a6d6be25431cd9,chat pills: fix responsiveness,justschen,2026-09-08 17:55:20+00:00
335134,a2b1bd135b7cbb6c8714cf7e990ce270bfec0ad6,Merge branch 'main' into revolutionary-canidae,dbaeumer,2026-09-09 06:47:23+00:00
335130,40ada8f15fcaf6e8ae2983c8d41065a0dfb97492,"build(deps-dev): bump csv-parse in /extensions/copilot

Bumps [csv-parse](https://github.com/adaltas/node-csv/tree/HEAD/packages/csv-parse) from 6.0.0 to 7.0.2.
- [Changelog](https://github.com/adaltas/node-csv/blob/master/packages/csv-parse/CHANGELOG.md)
- [Commits](https://github.com/adaltas/node-csv/commits/csv-parse@7.0.2/packages/csv-parse)

---
updated-dependencies:
- dependency-name: csv-parse
  dependency-version: 7.0.2
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-09-08 18:39:38+00:00
335129,b6dfbb6cf27b83ba45ec4184288639b013cbf258,Agent Host changes for lramos15/agents/experiment-new-tabbed-model-picker,lramos15,2026-09-08 18:37:50+00:00
335128,4d467d8718949a0fac22c42dd30bb38fd664b37b,"[cherry-pick] chat: Keep customization sections browsable

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",houghj16,2026-09-08 20:21:00+00:00
335124,dd13ec99f33ff87161eeb0bb8b614a5835f663de,[cherry-pick] copilot: discourage hiddenModelN overengineering (release/1.137),vs-code-engineering[bot],2026-09-08 18:17:00+00:00
335120,211928c3ca3359e8af839b3946ee7e6f67c095fd,"chat: Keep customization sections browsable

Reserve up to four rows for each virtualized customization section so multi-section pages remain usable. Reuse the fixed-size switch control for MCP and plugin enablement actions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",houghj16,2026-09-08 17:45:49+00:00
335120,81fa914439282dea3f6314dea95544a0b8e4d5d0,"test: Update customization screenshot baselines

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",houghj16,2026-09-08 18:15:14+00:00
335111,b5c7c585aac7f30a6c589d2b529ab6026c21cf21,Agent Host changes for agents/customizations-modal-feature-toggle,hawkticehurst,2026-09-08 17:19:18+00:00
335111,e72508e549c2fb4b9848f8feb35a87e0fe377310,"Remove featured customization sections and obsolete feature gate

Remove featured UI on all builds, eliminate its product-service dependencies, and update CI screenshot baselines.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hawkticehurst,2026-09-08 17:49:03+00:00
335111,4dc6960dc8e50aa3ad4a98ee052eb068478b25ef,"Merge origin/main into agents/customizations-modal-feature-toggle

Preserve featured-section removal screenshot baselines while incorporating upstream customization layout changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hawkticehurst,2026-09-08 19:43:06+00:00
335111,ba8f4c4c0fbecf4e5d47f7994b3ab939a846825b,"Update customization screenshot baselines after main merge

Accept CI-rendered plugin and MCP screenshots reflecting upstream switch and section layout updates while keeping featured sections removed.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hawkticehurst,2026-09-09 18:04:22+00:00
335109,0abbfad1fa790ced1565d3a48790d9e7c03f740b,"Fix remote submenu picker in new session workspace picker

- Remove trailing ""..."" from the Tunnels and SSH remote submenu entries
- Make the submenu hover/highlight fill the full panel width by clearing
  the 100px min-width inherited from `.action-widget`
- Keep the workspace picker before the harness (session type) picker even
  for ""Start from Scratch""; only prepend the harness for the separate
  quick-chat header host

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-08 17:05:31+00:00
335108,8142e0a8a5027ef976b4e441ef5ae1b69771891d,"copilot: discourage hiddenModelN overengineering

Add the requested guidance verbatim while preserving existing instructions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-08 16:51:53+00:00
335107,644fe2ac2ade056e414552ed5fefc3156af62e34,"test: add native policy plumbing smoke coverage

Exercise ExtensionsAutoUpdate with and without native OS policy on Linux, Windows, and macOS. Opt in from desktop CI and leave production policy selection unchanged.

Refs #334560.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: cea11743-4d3d-48b7-9b6d-8028b722593d",rwoll,2026-09-05 01:20:58+00:00
335107,b35aa90bcd8fcf9120286daa439792e7ba4ba6bc,"test: retain standard smoke command and explain native policy opt-in

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: cea11743-4d3d-48b7-9b6d-8028b722593d",rwoll,2026-09-05 01:26:44+00:00
335107,6d09af35799a47026aa46b33e469f55d2c004a6a,Update main.ts,rwoll,2026-09-08 17:05:17+00:00
335105,dfaaeb7a2e5e665e4205388b2158fea16dcaf3f3,"inline completions: fix: preserve viewport when accepting NES

Match the typed inline completion edit source when suppressing view-zone compensation. Add real-view coverage for both acceptance and dismissal.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: bd494f4a-bce1-4894-b544-b226c73dd740",ulugbekna,2026-09-08 16:45:06+00:00
335103,95bb9a82bec2e9e31852889e3e73920bd3d09cbe,"agentHost: switch Auto routing preferences with the SDK

Forward Auto preferences and explicit resets through the SDK instead of pinning the launch profile. Unify Auto-tier settings across Copilot Chat and agent-host sessions, and align the picker and accessibility wording.

Fixes #333809.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: 61130d6b-7319-480e-92d1-b6b08949e03a",lramos15,2026-09-08 19:23:37+00:00
335103,27fcd422bf23efd1db874aec98a445f350c2a89a,"copilot: remove unused Auto-mode experimentation dependency

Auto-tier support now reads the shared effective configuration, so remove the obsolete experimentation-service injection and assert that the regression test performs no separate experiment lookup. Fixes the extension typecheck failure on #335103.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: 61130d6b-7319-480e-92d1-b6b08949e03a",lramos15,2026-09-08 19:33:13+00:00
